loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), baroAlt, rssi, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
360, 35723543,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,   0,   2, -32,  96, 1995,   0,   0,   2,   0,   0,   0,   0,   0, 166, 164, 161, 165, 132, 142, 124, 138, 25, ANGLE_MODE, 0, IDLE, 1, 1
361, 35723794,   0,   0,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,  -1,   1, -39,  89, 1997,   0,   0,   1,   0,   0,   0,   0,   0, 165, 164, 161, 166, 132, 142, 124, 138, 25, ANGLE_MODE, 0, IDLE, 1, 1
362, 35724046,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -39,  89, 1997,  -1,  -1,   1,   0,   0,   0,   0,   0, 164, 164, 161, 167, 133, 142, 124, 142, 25, ANGLE_MODE, 0, IDLE, 1, 1
363, 35724298,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -39,  89, 1997,   0,   0,   0,   0,   0,   0,   0,   0, 163, 163, 163, 167, 133, 145, 124, 142, 25, ANGLE_MODE, 0, IDLE, 1, 1
364, 35724550,   1,   0,  -1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -39,  89, 1997,   0,   0,  -1,   0,   0,   0,   0,   0, 163, 162, 164, 167, 133, 145, 125, 142, 25, ANGLE_MODE, 0, IDLE, 1, 1
365, 35724802,   1,   0,  -1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -41,  90, 1995,   0,   0,  -1,   0,   0,   0,   0,   0, 163, 161, 165, 167, 135, 145, 125, 140, 25, ANGLE_MODE, 0, IDLE, 1, 1
366, 35725053,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -41,  90, 1995,   0,   0,   0,   0,   0,   0,   0,   0, 162, 160, 166, 168, 135, 143, 125, 140, 25, ANGLE_MODE, 0, IDLE, 1, 1
367, 35725305,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,  -1,  -1,  -1, -41,  90, 1995,   0,  -1,  -1,   0,   0,   0,   0,   0, 162, 159, 167, 168, 134, 145, 125, 140, 25, ANGLE_MODE, 0, IDLE, 1, 1
368, 35725556,   1,   1,   0,   0,   0,   0,   2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   0,  -1,  -1, -41,  90, 1995,  -1,  -1,  -1,   0,   0,   0,   0,   0, 162, 158, 169, 167, 134, 145, 125, 143, 25, ANGLE_MODE, 0, IDLE, 1, 1
369, 35725808,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   0,  -1,  -2, -40,  89, 1992,   0,  -1,  -1,   0,   0,   0,   0,   0, 163, 157, 170, 166, 134, 145, 125, 143, 25, ANGLE_MODE, 0, IDLE, 1, 1
370, 35726060,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   1,   0,  -2, -40,  89, 1992,   1,   0,  -2,   0,   0,   0,   0,   0, 164, 157, 171, 164, 136, 145, 125, 143, 25, ANGLE_MODE, 0, IDLE, 1, 1
371, 35726311,   0,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   0,   0,  -2, -40,  89, 1992,   0,   0,  -2,   0,   0,   0,   0,   0, 165, 158, 171, 163, 136, 144, 125, 142, 25, ANGLE_MODE, 0, IDLE, 1, 1
372, 35726567,   0,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,  -1,   1,  -1, -40,  89, 1992,  -1,   0,  -1,   0,   0,   0,   0,   0, 165, 159, 170, 162, 136, 147, 127, 144, 25, ANGLE_MODE, 0, IDLE, 1, 1
373, 35726815,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -40,  89, 1992,   0,   1,  -1,   0,   0,   0,   0,   0, 165, 160, 169, 162, 136, 147, 127, 144, 25, ANGLE_MODE, 0, IDLE, 1, 1
374, 35727066,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,  -1,   0,   0,   2, -42,  90, 2000,   0,   0,   1,   0,   0,   0,   0,   0, 164, 161, 168, 162, 136, 147, 127, 144, 25, ANGLE_MODE, 0, IDLE, 1, 1
375, 35727318,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.51, 1.65,   0, 536,   0,   0,   0,   0,   2,   2, -42,  90, 2000,   0,   1,   2,   0,   0,   0,   0,   0, 164, 162, 167, 163, 138, 147, 127, 144, 25, ANGLE_MODE, 0, IDLE, 1, 1
376, 35727570,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   1,   1,   2, -42,  90, 2000,   1,   2,   2,   0,   0,   0,   0,   0, 164, 165, 164, 163, 138, 145, 126, 143, 25, ANGLE_MODE, 0, IDLE, 1, 1
377, 35727821,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,  -1,   1, -42,  90, 2000,   1,   0,   1,   0,   0,   0,   0,   0, 165, 167, 162, 163, 138, 145, 126, 143, 25, ANGLE_MODE, 0, IDLE, 1, 1
378, 35728073,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,  -1,   0,   0, -34,  85, 2013,   0,   0,   0,   0,   0,   0,   0,   0, 165, 168, 160, 163, 138, 148, 128, 146, 25, ANGLE_MODE, 0, IDLE, 1, 1
379, 35728325,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -34,  85, 2013,  -1,   0,   0,   0,   0,   0,   0,   0, 165, 168, 160, 163, 138, 148, 128, 146, 25, ANGLE_MODE, 0, IDLE, 1, 1
380, 35728579,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -34,  85, 2013,   1,  -1,   0,   0,   0,   0,   0,   0, 166, 168, 159, 163, 138, 148, 128, 146, 25, ANGLE_MODE, 0, IDLE, 1, 1
381, 35728828,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,   1,   0, -34,  85, 2013,   1,   1,   0,   0,   0,   0,   0,   0, 167, 168, 159, 162, 140, 147, 129, 145, 25, ANGLE_MODE, 0, IDLE, 1, 1
382, 35729084,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -37,  81, 2019,   0,   0,   0,   0,   0,   0,   0,   0, 167, 169, 158, 163, 140, 147, 129, 145, 25, ANGLE_MODE, 0, IDLE, 1, 1
383, 35729331,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -37,  81, 2019,   0,  -1,   0,   0,   0,   0,   0,   0, 166, 168, 158, 163, 140, 150, 129, 147, 25, ANGLE_MODE, 0, IDLE, 1, 1
384, 35729583,   0,   0,  -1,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -37,  81, 2019,   0,  -1,   0,   0,   0,   0,   0,   0, 166, 167, 159, 164, 140, 150, 130, 147, 25, ANGLE_MODE, 0, IDLE, 1, 1
385, 35729835,   0,   0,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   1,  -1,  -1, -37,  81, 2019,   1,  -1,  -1,   0,   0,   0,   0,   0, 166, 166, 160, 164, 140, 150, 130, 147, 25, ANGLE_MODE, 0, IDLE, 1, 1
386, 35730086,   0,   0,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -33,  88, 2022,   0,   0,  -1,   0,   0,   0,   0,   0, 166, 165, 161, 163, 142, 148, 130, 146, 25, ANGLE_MODE, 0, IDLE, 1, 1
387, 35730338,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,  -1,   0,  -1, -33,  88, 2022,  -1,   0,  -1,   0,   0,   0,   0,   0, 166, 165, 162, 164, 142, 148, 130, 146, 25, ANGLE_MODE, 0, IDLE, 1, 1
388, 35730592,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,  -1,   0,  -1, -33,  88, 2022,  -1,   0,  -1,   0,   0,   0,   0,   0, 165, 163, 163, 164, 142, 151, 130, 149, 25, ANGLE_MODE, 0, IDLE, 1, 1
389, 35730841,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,  -1,   0,   0, -33,  88, 2022,  -1,   0,  -1,   0,   0,   0,   0,   0, 164, 162, 165, 165, 142, 151, 130, 149, 25, ANGLE_MODE, 0, IDLE, 1, 1
390, 35731093,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -41,  94, 2030,   0,   0,   0,   0,   0,   0,   0,   0, 163, 161, 166, 166, 142, 151, 132, 149, 25, ANGLE_MODE, 0, IDLE, 1, 1
391, 35731344,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -41,  94, 2030,   0,   0,   0,   0,   0,   0,   0,   0, 163, 160, 167, 166, 144, 150, 132, 148, 25, ANGLE_MODE, 0, IDLE, 1, 1
392, 35731596,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -41,  94, 2030,   0,   0,   0,   0,   0,   0,   0,   0, 163, 159, 169, 166, 144, 150, 133, 148, 25, ANGLE_MODE, 0, IDLE, 1, 1
393, 35731848,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -41,  94, 2030,   0,   0,   0,   0,   0,   0,   0,   0, 162, 159, 169, 166, 144, 152, 133, 150, 25, ANGLE_MODE, 0, IDLE, 1, 1
394, 35732099,   1,   0,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -41,  94, 2039,   0,   0,   0,   0,   0,   0,   0,   0, 162, 159, 170, 166, 143, 152, 133, 150, 25, ANGLE_MODE, 0, IDLE, 1, 1
395, 35732351,   1,   0,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.52, 1.65,   0, 536,   0,   0,  -1,   0,   0,   0, -41,  94, 2039,   0,   0,   0,   0,   0,   0,   0,   0, 162, 159, 170, 166, 143, 152, 134, 150, 25, ANGLE_MODE, 0, IDLE, 1, 1
396, 35732603,   1,   0,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,  -1,   1,   0,   0, -41,  94, 2039,   0,   0,   0,   0,   0,   0,   0,   0, 162, 159, 169, 166, 145, 151, 134, 149, 25, ANGLE_MODE, 0, IDLE, 1, 1
397, 35732857,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -41,  94, 2039,   1,  -1,   0,   0,   0,   0,   0,   0, 162, 160, 169, 165, 145, 151, 134, 149, 25, ANGLE_MODE, 0, IDLE, 1, 1
398, 35733106,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -35,  95, 2038,   1,   0,   1,   0,   0,   0,   0,   0, 163, 161, 167, 164, 145, 154, 134, 152, 25, ANGLE_MODE, 0, IDLE, 1, 1
399, 35733357,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -35,  95, 2038,   0,   0,   0,   0,   0,   0,   0,   0, 164, 163, 166, 163, 145, 154, 134, 152, 25, ANGLE_MODE, 0, IDLE, 1, 1
400, 35733609,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,  -1,  -1,  -1, -35,  95, 2038,  -1,  -1,   0,   0,   0,   0,   0,   0, 165, 163, 165, 163, 145, 154, 134, 152, 25, ANGLE_MODE, 0, IDLE, 1, 1
401, 35733861,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,  -1,   0,  -1, -35,  95, 2038,  -1,   0,  -1,   0,   0,   0,   0,   0, 165, 163, 165, 163, 147, 152, 135, 151, 25, ANGLE_MODE, 0, IDLE, 1, 1
402, 35734113,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,  -1,  -1, -44,  93, 2038,   0,  -1,  -1,   0,   0,   0,   0,   0, 165, 162, 166, 163, 147, 152, 135, 151, 25, ANGLE_MODE, 0, IDLE, 1, 1
403, 35734364,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,   1,  -1, -44,  93, 2038,   1,   0,  -1,   0,   0,   0,   0,   0, 166, 162, 166, 162, 147, 154, 136, 153, 25, ANGLE_MODE, 0, IDLE, 1, 1
404, 35734616,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -44,  93, 2038,   0,   1,   0,   0,   0,   0,   0,   0, 167, 163, 165, 161, 147, 154, 136, 153, 25, ANGLE_MODE, 0, IDLE, 1, 1
405, 35734870,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,  -1,  -1,   1, -44,  93, 2038,  -1,  -1,   1,   0,   0,   0,   0,   0, 167, 164, 164, 161, 147, 154, 136, 153, 25, ANGLE_MODE, 0, IDLE, 1, 1
406, 35735119,   0,   1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,  -1,   0,   2, -44,  93, 2038,  -1,   0,   2,   0,   0,   0,   0,   0, 167, 163, 165, 161, 147, 153, 138, 152, 25, ANGLE_MODE, 0, IDLE, 1, 1
407, 35735371,   0,   1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,  -1,   1, -44,  93, 2038,  -1,   0,   1,   0,   0,   0,   0,   0, 167, 162, 166, 162, 148, 157, 138, 152, 25, ANGLE_MODE, 0, IDLE, 1, 1
408, 35735622,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -48, 111, 2046,   1,  -1,   0,   0,   0,   0,   0,   0, 167, 161, 166, 162, 148, 157, 138, 155, 25, ANGLE_MODE, 0, IDLE, 1, 1
409, 35735874,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   1,   0, -48, 111, 2046,   0,   1,   0,   0,   0,   0,   0,   0, 167, 161, 166, 162, 148, 157, 138, 155, 25, ANGLE_MODE, 0, IDLE, 1, 1
410, 35736126,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,  -1,   0, -48, 111, 2046,   0,   0,   0,   0,   0,   0,   0,   0, 167, 161, 165, 162, 148, 157, 138, 155, 25, ANGLE_MODE, 0, IDLE, 1, 1
411, 35736377,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -48, 111, 2046,   0,  -1,   0,   0,   0,   0,   0,   0, 167, 162, 165, 162, 148, 154, 140, 153, 25, ANGLE_MODE, 0, IDLE, 1, 1
412, 35736631,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,  -1,   0,   0, -57, 116, 2054,  -1,   0,   0,   0,   0,   0,   0,   0, 166, 162, 165, 163, 149, 157, 140, 153, 25, ANGLE_MODE, 0, IDLE, 1, 1
413, 35736881,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -57, 116, 2054,   0,   0,   0,   0,   0,   0,   0,   0, 165, 161, 166, 164, 149, 157, 140, 156, 25, ANGLE_MODE, 0, IDLE, 1, 1
414, 35737133,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   1,  -1, -57, 116, 2054,   1,   0,  -1,   0,   0,   0,   0,   0, 165, 162, 165, 164, 149, 157, 140, 156, 25, ANGLE_MODE, 0, IDLE, 1, 1
415, 35737384,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.53, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -57, 116, 2054,   0,   1,  -1,   0,   0,   0,   0,   0, 164, 162, 165, 164, 149, 157, 140, 156, 25, ANGLE_MODE, 0, IDLE, 1, 1
416, 35737636,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   1,   0,   0, -42, 116, 2061,   1,   0,  -1,   0,   0,   0,   0,   0, 164, 163, 164, 165, 149, 156, 143, 154, 25, ANGLE_MODE, 0, IDLE, 1, 1
417, 35737888,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,  -1,   0,   1, -42, 116, 2061,   0,   0,   0,   0,   0,   0,   0,   0, 164, 164, 163, 165, 152, 158, 143, 154, 25, ANGLE_MODE, 0, IDLE, 1, 1
418, 35738139,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,  -1,   0,   1, -42, 116, 2061,  -1,   0,   1,   0,   0,   0,   0,   0, 163, 164, 163, 166, 152, 158, 143, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
419, 35738391,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -42, 116, 2061,   0,   0,   1,   0,   0,   0,   0,   0, 163, 163, 164, 166, 150, 158, 142, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
420, 35738645,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -47, 122, 2059,   0,   0,   0,   0,   0,   0,   0,   0, 163, 163, 164, 166, 150, 156, 142, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
421, 35738894,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   1,   0,  -1, -47, 122, 2059,   1,   0,  -1,   0,   0,   0,   0,   0, 164, 163, 164, 165, 150, 156, 142, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
422, 35739146,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -47, 122, 2059,   1,   0,  -1,   0,   0,   0,   0,   0, 165, 164, 163, 165, 152, 156, 144, 155, 25, ANGLE_MODE, 0, IDLE, 1, 1
423, 35739398,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   1, -47, 122, 2059,  -1,   0,   0,   0,   0,   0,   0,   0, 165, 164, 163, 165, 152, 160, 144, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
424, 35739649,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   1, -56, 108, 2062,   0,   0,   1,   0,   0,   0,   0,   0, 165, 164, 163, 164, 152, 160, 144, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
425, 35739901,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,  -1,   1,   1, -56, 108, 2062,   0,   0,   1,   0,   0,   0,   0,   0, 165, 164, 163, 164, 152, 158, 144, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
426, 35740153,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   1, -56, 108, 2062,   0,   1,   1,   0,   0,   0,   0,   0, 164, 164, 163, 165, 152, 158, 144, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
427, 35740404,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   1,   0,   1, -56, 108, 2062,   1,   0,   1,   0,   0,   0,   0,   0, 163, 164, 163, 166, 154, 160, 146, 157, 25, ANGLE_MODE, 0, IDLE, 1, 1
428, 35740656,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   1, -53, 126, 2067,   0,   0,   1,   0,   0,   0,   0,   0, 164, 165, 162, 166, 154, 160, 146, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
429, 35740910,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,  -1,   1, -53, 126, 2067,   0,   0,   1,   0,   0,   0,   0,   0, 164, 165, 162, 166, 153, 160, 146, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
430, 35741159,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,   0, -53, 126, 2067,   0,   0,   0,   0,   0,   0,   0,   0, 164, 164, 162, 166, 153, 159, 146, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
431, 35741411,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.65,   0, 536,   0,   0,   0,   0,   0,  -1, -53, 126, 2067,   0,   0,  -1,   0,   0,   0,   0,   0, 164, 164, 162, 166, 155, 159, 146, 158, 25, ANGLE_MODE, 0, IDLE, 1, 1
